architecture,student,inputs,d,p,rounds,seed,n_train,n_test,alpha,temperature,lr,weight_bits,act_bits,hidden,units,n_params,epochs,epochs_ran,batch_size,p_L,mwpm_p_L,ratio_vs_mwpm,base_rate,beats_base_rate,teacher_tail_p_L,agree_all,agree_ambiguous,agree_confident,n_ambiguous,frac_ambiguous,student_p_L_ambiguous,teacher_p_L_ambiguous,ambiguous_band,best_val_loss,train_time_s,run_utc,train_pool,train_pool_dir,test_pool,teacher_cache,teacher_weights_sha,train_pool_flips_sha,code_sha
mlp_student,mlp,evts,5,0.01,5,1,20000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.092655,,,0.35539,1,,,,,,,,,0.05-0.95,0.21799,288.2,2026-08-05T18:00:27Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,2,20000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.094225,,,0.35539,1,,,,,,,,,0.05-0.95,0.21981,300.3,2026-08-05T18:05:54Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,0,2000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.127435,,,0.35539,1,,,,,,,,,0.05-0.95,0.28667,34.7,2026-08-05T03:08:50Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,1,2000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.12979,,,0.35539,1,,,,,,,,,0.05-0.95,0.28693,34.9,2026-08-05T03:09:42Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,2,2000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.130955,,,0.35539,1,,,,,,,,,0.05-0.95,0.29034,36.0,2026-08-05T03:10:35Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,0,300000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.24466,,,0.35539,1,,,,,,,,,0.05-0.95,0.48705,10.8,2026-08-05T03:05:48Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,1,300000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.24287,,,0.35539,1,,,,,,,,,0.05-0.95,0.47452,10.4,2026-08-05T03:06:16Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,2,300000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.244195,,,0.35539,1,,,,,,,,,0.05-0.95,0.47667,10.1,2026-08-05T03:06:43Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,0,5000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.105305,,,0.35539,1,,,,,,,,,0.05-0.95,0.23996,78.5,2026-08-05T03:11:31Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,1,5000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.104185,,,0.35539,1,,,,,,,,,0.05-0.95,0.24019,77.9,2026-08-05T03:13:12Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,2,5000000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.109195,,,0.35539,1,,,,,,,,,0.05-0.95,0.24747,82.0,2026-08-05T03:14:52Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,0,800000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.17356,,,0.35539,1,,,,,,,,,0.05-0.95,0.37009,18.0,2026-08-05T03:07:09Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,1,800000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.173205,,,0.35539,1,,,,,,,,,0.05-0.95,0.37087,17.5,2026-08-05T03:07:44Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
mlp_student,mlp,evts,5,0.01,5,2,800000,200000,1.0,1.0,0.003,,,209-209,,69389,50,50,10000,0.169785,,,0.35539,1,,,,,,,,,0.05-0.95,0.36283,17.4,2026-08-05T03:08:17Z,data_d5_p0.010_r5_FORMAL.npz,pools_r5,same-pool-tail,,,,ea19893f9bc2fd67
