FullRCNNModel,5,0.01,3,3,0,800000,200000,50,50,10000,51547,0.069855,0.04835,0.1717,1888.4,Darwin-arm64,2.15.1
FullRCNNModel,5,0.01,3,3,1,800000,200000,50,50,10000,51547,0.06063,0.04835,0.15378,1813.4,Darwin-arm64,2.15.1
FullRCNNModel,5,0.01,3,3,2,800000,200000,50,50,10000,51547,0.07179,0.04835,0.17515,1917.7,Darwin-arm64,2.15.1
FullRCNNModel,5,0.01,3,3,3,800000,200000,50,50,10000,51547,0.092495,0.04835,0.21369,1898.0,Darwin-arm64,2.15.1
FullRCNNModel,5,0.01,3,3,4,800000,200000,50,50,10000,51547,0.077345,0.04835,0.18422,1897.5,Darwin-arm64,2.15.1
